ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
3175	63	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3176	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3177	3	2	4	0.000000	47.000000	1.000000	0.000000	0.000000	0	0	0
3178	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3179	3	1	2	0.000000	37.000000	1.333333	0.000000	0.000000	0	0	0
3180	21	1	1	0.000000	1.476190	1.476190	0.000000	0.000000	0	0	0
3181	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3182	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3183	8	1	2	0.000000	39.125000	1.125000	0.000000	0.000000	0	0	0
3184	1	2	1	0.000000	42.000000	2.000000	0.000000	0.000000	0	0	0
3185	16	1	1	0.000000	36.062500	9.500000	0.000000	0.000000	0	0	0
3186	12	2	1	0.000000	33.000000	19.916667	0.000000	0.000000	0	0	0
3187	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3188	1	2	2	0.000000	39.000000	2.000000	0.000000	0.000000	0	0	0
3189	3	2	2	0.000000	42.000000	2.000000	0.000000	0.000000	0	0	0
3190	73	1	0	0.000000	1.054795	1.054795	0.000000	0.000000	0	0	0
3191	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3192	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3193	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3194	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3195	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3196	61	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3197	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3198	51	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3199	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3200	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3201	73	1	1	0.000000	1.041096	1.041096	0.000000	0.000000	0	0	0
3202	71	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3203	15	1	2	0.000000	25.666667	2.533333	0.000000	0.000000	0	0	0
3204	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3205	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3206	15	1	2	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
3207	9	2	1	0.000000	35.555556	21.000000	0.000000	0.000000	0	0	0
3208	3	2	2	0.000000	40.000000	1.333333	0.000000	0.000000	0	0	0
3209	4	1	1	0.000000	37.500000	1.000000	0.000000	0.000000	0	0	0
3210	45	1	1	0.000000	1.533333	1.066667	0.000000	0.000000	0	0	0
3211	1	2	1	0.000000	41.000000	2.000000	0.000000	0.000000	0	0	0
3212	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3213	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3214	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3215	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3216	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3217	24	1	2	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
3218	8	2	2	0.000000	40.750000	1.875000	0.000000	0.000000	0	0	0
3219	4	1	1	0.000000	38.500000	7.000000	0.000000	0.000000	0	0	0
3220	5	2	2	0.000000	45.000000	2.000000	0.000000	0.000000	0	0	0
3221	84	1	1	0.000000	1.011905	1.011905	0.000000	0.000000	0	0	0
3222	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3223	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3224	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3225	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3226	47	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3227	7	2	1	0.000000	43.857143	7.285714	0.000000	0.000000	0	0	0
3228	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3229	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3230	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3231	39	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3232	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3233	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3234	1	2	1	0.000000	26.000000	2.000000	0.000000	0.000000	0	0	0
3235	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3236	1	2	1	0.000000	32.000000	1.000000	0.000000	0.000000	0	0	0
3237	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3238	7	1	2	0.000000	43.285714	1.000000	0.000000	0.000000	0	0	0
3239	4	1	2	0.000000	44.000000	20.750000	0.000000	0.000000	0	0	0
3240	4	2	2	0.000000	45.250000	24.750000	0.000000	0.000000	0	0	0
3241	4	1	1	0.000000	28.250000	13.000000	0.000000	0.000000	0	0	0
3242	10	1	2	0.000000	41.100000	7.300000	0.000000	0.000000	0	0	0
3243	16	2	1	0.000000	43.937500	1.375000	0.000000	0.000000	0	0	0
3244	9	2	1	0.000000	41.222222	23.111111	0.000000	0.000000	0	0	0
3245	2	1	1	0.000000	25.000000	14.500000	0.000000	0.000000	0	0	0
3246	2	2	1	0.000000	32.000000	17.000000	0.000000	0.000000	0	0	0
3247	15	1	1	0.000000	34.600000	21.800000	0.000000	0.000000	0	0	0
3248	5	1	2	0.000000	36.800000	23.200000	0.000000	0.000000	0	0	0
3249	7	1	2	0.000000	34.857143	21.285714	0.000000	0.000000	0	0	0
3250	15	2	1	0.000000	38.533333	23.866667	0.000000	0.000000	0	0	0
3251	1	1	1	0.000000	30.000000	18.000000	0.000000	0.000000	0	0	0
3252	16	1	2	0.000000	29.687500	13.375000	0.000000	0.000000	0	0	0
3253	9	1	2	0.000000	31.444444	14.888889	0.000000	0.000000	0	0	0
3254	4	2	2	0.000000	34.250000	15.750000	0.000000	0.000000	0	0	0
3255	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3256	7	2	1	0.000000	43.571429	24.000000	0.000000	0.000000	0	0	0
3257	68	1	1	0.000000	1.014706	1.014706	0.000000	0.000000	0	0	0
3258	15	1	2	0.000000	44.200000	18.600000	0.000000	0.000000	0	0	0
3259	1	2	1	0.000000	39.000000	22.000000	0.000000	0.000000	0	0	0
3260	9	2	1	0.000000	42.777778	19.111111	0.000000	0.000000	0	0	0
3261	16	2	2	0.000000	40.437500	18.812500	0.000000	0.000000	0	0	0
3262	3	1	2	0.000000	43.000000	24.000000	0.000000	0.000000	0	0	0
3263	5	2	2	0.000000	44.600000	26.600000	0.000000	0.000000	0	0	0
3264	1	2	1	0.000000	43.000000	26.000000	0.000000	0.000000	0	0	0
3265	34	1	1	0.000000	47.058824	20.558824	0.000000	0.000000	0	0	0
3266	7	2	1	0.000000	36.142857	20.428571	0.000000	0.000000	0	0	0
3267	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3268	12	3	2	0.000000	31.500000	2.083333	0.000000	0.000000	0	0	0
3269	3	1	1	0.000000	38.666667	26.000000	0.000000	0.000000	0	0	0
3270	21	1	1	0.000000	36.238095	25.000000	0.000000	0.000000	0	0	0
3271	2	2	1	0.000000	44.500000	28.500000	0.000000	0.000000	0	0	0
3272	4	1	1	0.000000	42.250000	25.000000	0.000000	0.000000	0	0	0
3273	11	1	1	0.000000	39.818182	23.818182	0.000000	0.000000	0	0	0
3274	2	1	2	0.000000	41.000000	24.000000	0.000000	0.000000	0	0	0
3275	15	1	1	0.000000	38.733333	15.800000	0.000000	0.000000	0	0	0
3276	19	1	1	0.000000	40.315789	23.052632	0.000000	0.000000	0	0	0
3277	44	1	1	0.000000	1.045455	1.045455	0.000000	0.000000	0	0	0
3278	13	2	2	0.000000	43.307692	1.538462	0.000000	0.000000	0	0	0
3279	10	1	2	0.000000	44.800000	16.500000	0.000000	0.000000	0	0	0
3280	1	1	2	0.000000	45.000000	22.000000	0.000000	0.000000	0	0	0
3281	5	2	2	0.000000	47.400000	23.200000	0.000000	0.000000	0	0	0
3282	7	2	1	0.000000	43.714286	26.142857	0.000000	0.000000	0	0	0
3283	5	1	3	0.000000	39.200000	20.000000	0.000000	0.000000	0	0	0
3284	1	2	1	0.000000	44.000000	1.000000	0.000000	0.000000	0	0	0
3285	9	1	2	0.000000	34.333333	23.333333	0.000000	0.000000	0	0	0
3286	2	2	2	0.000000	36.000000	22.500000	0.000000	0.000000	0	0	0
3287	3	1	1	0.000000	31.333333	16.333333	0.000000	0.000000	0	0	0
3288	10	1	2	0.000000	43.200000	24.500000	0.000000	0.000000	0	0	0
3289	1	1	2	0.000000	42.000000	26.000000	0.000000	0.000000	0	0	0
3290	7	2	1	0.000000	32.142857	17.571429	0.000000	0.000000	0	0	0
3291	5	1	2	0.000000	34.200000	19.600000	0.000000	0.000000	0	0	0
3292	1	2	2	0.000000	36.000000	20.000000	0.000000	0.000000	0	0	0
3293	16	2	2	0.000000	45.375000	29.000000	0.000000	0.000000	0	0	0
3294	1	2	2	0.000000	42.000000	2.000000	0.000000	0.000000	0	0	0
3295	43	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3296	9	1	2	0.000000	36.000000	10.444444	0.000000	0.000000	0	0	0
3297	1	1	1	0.000000	30.000000	20.000000	0.000000	0.000000	0	0	0
3298	8	2	1	0.000000	1.375000	1.375000	0.000000	0.000000	0	0	0
3299	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3300	5	1	2	0.000000	31.000000	16.600000	0.000000	0.000000	0	0	0
3301	22	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3302	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3303	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3304	7	1	2	0.000000	41.571429	11.142857	0.000000	0.000000	0	0	0
3305	4	1	2	0.000000	43.000000	1.000000	0.000000	0.000000	0	0	0
3306	4	1	1	0.000000	30.000000	14.000000	0.000000	0.000000	0	0	0
3307	3	1	1	0.000000	27.333333	14.333333	0.000000	0.000000	0	0	0
3308	2	1	1	0.000000	32.000000	20.000000	0.000000	0.000000	0	0	0
3309	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3310	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3311	11	2	2	0.000000	34.818182	13.363636	0.000000	0.000000	0	0	0
3312	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3313	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3314	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3315	7	2	2	0.000000	32.142857	1.285714	0.000000	0.000000	0	0	0
3316	17	2	2	0.000000	34.470588	20.529412	0.000000	0.000000	0	0	0
3317	19	2	2	0.000000	41.315789	20.631579	0.000000	0.000000	0	0	0
3318	7	1	2	0.000000	38.000000	1.000000	0.000000	0.000000	0	0	0
3319	2	2	1	0.000000	37.000000	1.000000	0.000000	0.000000	0	0	0
3320	6	2	1	0.000000	38.666667	23.333333	0.000000	0.000000	0	0	0
3321	11	2	2	0.000000	40.818182	20.363636	0.000000	0.000000	0	0	0
3322	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3323	35	2	1	0.000000	1.057143	1.057143	0.000000	0.000000	0	0	0
3324	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3325	67	1	1	0.000000	1.089552	1.089552	0.000000	0.000000	0	0	0
3326	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3327	2	1	1	0.000000	31.000000	13.500000	0.000000	0.000000	0	0	0
3328	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3329	3	2	1	0.000000	45.666667	2.666667	0.000000	0.000000	0	0	0
3330	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3331	9	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3332	20	2	2	0.000000	34.150000	21.850000	0.000000	0.000000	0	0	0
3333	1	2	2	0.000000	34.000000	19.000000	0.000000	0.000000	0	0	0
3334	3	2	2	0.000000	33.666667	2.000000	0.000000	0.000000	0	0	0
3335	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3336	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3337	7	1	2	0.000000	39.857143	1.285714	0.000000	0.000000	0	0	0
3338	6	2	2	0.000000	38.333333	1.333333	0.000000	0.000000	0	0	0
3339	54	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3340	53	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3341	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3342	3	2	2	0.000000	29.333333	1.333333	0.000000	0.000000	0	0	0
3343	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3344	1	2	1	0.000000	37.000000	2.000000	0.000000	0.000000	0	0	0
3345	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3346	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3347	4	2	2	0.000000	30.250000	2.000000	0.000000	0.000000	0	0	0
3348	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3349	1	1	2	0.000000	44.000000	2.000000	0.000000	0.000000	0	0	0
3350	9	1	1	0.000000	30.000000	9.333333	0.000000	0.000000	0	0	0
3351	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3352	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3353	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3354	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3355	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3356	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3357	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3358	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3359	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3360	43	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3361	4	2	2	0.000000	35.000000	1.500000	0.000000	0.000000	0	0	0
3362	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3363	9	1	1	0.000000	40.111111	1.000000	0.000000	0.000000	0	0	0
3364	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3365	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3366	3	1	2	0.000000	43.666667	2.000000	0.000000	0.000000	0	0	0
3367	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3368	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3369	9	1	2	0.000000	29.444444	12.000000	0.000000	0.000000	0	0	0
3370	1	2	2	0.000000	40.000000	2.000000	0.000000	0.000000	0	0	0
3371	1	1	2	0.000000	4.000000	3.000000	0.000000	0.000000	0	0	0
3372	61	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3373	42	1	0	0.000000	1.047619	1.047619	0.000000	0.000000	0	0	0
3374	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3375	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3376	18	2	1	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
3377	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3378	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3379	48	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3380	5	2	1	0.000000	30.400000	2.000000	0.000000	0.000000	0	0	0
3381	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3382	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3383	58	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3384	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3385	3	2	1	0.000000	37.666667	1.666667	0.000000	0.000000	0	0	0
3386	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3387	41	3	2	0.000000	33.707317	10.902439	0.000000	0.000000	0	0	0
3388	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3389	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3390	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3391	53	1	0	0.000000	1.113208	1.113208	0.000000	0.000000	0	0	0
3392	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3393	54	1	0	0.000000	1.240741	1.129630	0.000000	0.000000	0	0	0
3394	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3395	44	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3396	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3397	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3398	53	1	1	0.000000	1.150943	1.113208	0.000000	0.000000	0	0	0
3399	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3400	30	1	1	0.000000	1.233333	1.233333	0.000000	0.000000	0	0	0
3401	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3402	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3403	2	2	1	0.000000	45.500000	1.500000	0.000000	0.000000	0	0	0
3404	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3405	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3406	4	2	2	0.000000	36.000000	2.000000	0.000000	0.000000	0	0	0
3407	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3408	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3409	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3410	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3411	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3412	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3413	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3414	3	1	1	0.000000	43.000000	1.000000	0.000000	0.000000	0	0	0
3415	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3416	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3417	4	2	2	0.000000	46.250000	1.500000	0.000000	0.000000	0	0	0
3418	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3419	7	2	2	0.000000	34.714286	1.285714	0.000000	0.000000	0	0	0
3420	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3421	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3422	3	2	2	0.000000	27.666667	2.000000	0.000000	0.000000	0	0	0
3423	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3424	45	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3425	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3426	14	1	2	0.000000	35.857143	12.928571	0.000000	0.000000	0	0	0
3427	5	3	1	0.000000	40.600000	15.400000	0.000000	0.000000	0	0	0
3428	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3429	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3430	4	2	1	0.000000	36.750000	7.750000	0.000000	0.000000	0	0	0
3431	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3432	57	1	1	0.000000	1.157895	1.157895	0.000000	0.000000	0	0	0
3433	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3434	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3435	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3436	3	1	1	0.000000	36.666667	19.333333	0.000000	0.000000	0	0	0
3437	9	1	1	0.000000	34.000000	21.222222	0.000000	0.000000	0	0	0
3438	3	2	1	0.000000	35.000000	21.333333	0.000000	0.000000	0	0	0
3439	7	2	2	0.000000	29.142857	22.142857	0.000000	0.000000	0	0	0
3440	21	1	1	0.000000	27.952381	18.190476	0.000000	0.000000	0	0	0
3441	4	2	1	0.000000	41.750000	29.250000	0.000000	0.000000	0	0	0
3442	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3443	2	1	2	0.000000	46.000000	2.000000	0.000000	0.000000	0	0	0
3444	54	1	1	0.000000	1.203704	1.203704	0.000000	0.000000	0	0	0
3445	2	2	2	0.000000	29.500000	17.000000	0.000000	0.000000	0	0	0
3446	26	1	2	0.000000	30.692308	7.769231	0.000000	0.000000	0	0	0
3447	1	1	2	0.000000	33.000000	19.000000	0.000000	0.000000	0	0	0
3448	3	1	1	0.000000	42.666667	26.333333	0.000000	0.000000	0	0	0
3449	2	2	2	0.000000	41.500000	22.500000	0.000000	0.000000	0	0	0
3450	3	2	1	0.000000	37.666667	19.333333	0.000000	0.000000	0	0	0
3451	3	1	1	0.000000	36.333333	18.000000	0.000000	0.000000	0	0	0
3452	4	1	1	0.000000	45.000000	26.000000	0.000000	0.000000	0	0	0
3453	4	1	1	0.000000	45.000000	29.500000	0.000000	0.000000	0	0	0
3454	1	1	2	0.000000	45.000000	31.000000	0.000000	0.000000	0	0	0
3455	6	1	1	0.000000	44.166667	32.666667	0.000000	0.000000	0	0	0
3456	1	3	1	0.000000	46.000000	36.000000	0.000000	0.000000	0	0	0
3457	9	1	1	0.000000	42.777778	31.222222	0.000000	0.000000	0	0	0
3458	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3459	11	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3460	1	2	2	0.000000	43.000000	26.000000	0.000000	0.000000	0	0	0
3461	2	2	1	0.000000	42.500000	26.500000	0.000000	0.000000	0	0	0
3462	1	1	1	0.000000	42.000000	26.000000	0.000000	0.000000	0	0	0
3463	4	1	2	0.000000	43.750000	27.000000	0.000000	0.000000	0	0	0
3464	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3465	9	1	2	0.000000	31.111111	17.444444	0.000000	0.000000	0	0	0
3466	5	1	2	0.000000	34.000000	18.400000	0.000000	0.000000	0	0	0
3467	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3468	1	2	2	0.000000	38.000000	23.000000	0.000000	0.000000	0	0	0
3469	13	2	2	0.000000	35.076923	21.307692	0.000000	0.000000	0	0	0
3470	28	2	2	0.000000	34.892857	19.642857	0.000000	0.000000	0	0	0
3471	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3472	17	1	2	0.000000	28.176471	17.882353	0.000000	0.000000	0	0	0
3473	1	1	2	0.000000	28.000000	15.000000	0.000000	0.000000	0	0	0
3474	3	2	1	0.000000	38.333333	2.000000	0.000000	0.000000	0	0	0
3475	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3476	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3477	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3478	4	2	2	0.000000	28.250000	16.250000	0.000000	0.000000	0	0	0
3479	14	2	1	0.000000	24.214286	17.285714	0.000000	0.000000	0	0	0
3480	2	2	1	0.000000	37.000000	2.000000	0.000000	0.000000	0	0	0
3481	1	1	2	0.000000	38.000000	1.000000	0.000000	0.000000	0	0	0
3482	1	1	1	0.000000	35.000000	2.000000	0.000000	0.000000	0	0	0
3483	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3484	5	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3485	22	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3486	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3487	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3488	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3489	7	2	2	0.000000	38.571429	1.571429	0.000000	0.000000	0	0	0
3490	2	2	2	0.000000	37.500000	3.000000	0.000000	0.000000	0	0	0
3491	5	2	2	0.000000	37.000000	2.400000	0.000000	0.000000	0	0	0
3492	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3493	53	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3494	2	2	2	0.000000	46.000000	2.000000	0.000000	0.000000	0	0	0
3495	2	1	2	0.000000	40.500000	19.500000	0.000000	0.000000	0	0	0
3496	3	1	2	0.000000	40.666667	8.000000	0.000000	0.000000	0	0	0
3497	11	2	1	0.000000	41.727273	21.636364	0.000000	0.000000	0	0	0
3498	2	2	2	0.000000	41.500000	10.500000	0.000000	0.000000	0	0	0
3499	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3500	1	2	2	0.000000	42.000000	2.000000	0.000000	0.000000	0	0	0
3501	8	2	2	0.000000	29.750000	14.000000	0.000000	0.000000	0	0	0
3502	2	2	2	0.000000	34.500000	1.500000	0.000000	0.000000	0	0	0
3503	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3504	31	1	1	0.000000	1.064516	1.064516	0.000000	0.000000	0	0	0
3505	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3506	26	1	1	0.000000	1.269231	1.269231	0.000000	0.000000	0	0	0
3507	44	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3508	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3509	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3510	5	1	2	0.000000	36.600000	2.600000	0.000000	0.000000	0	0	0
3511	29	2	1	0.000000	38.482759	21.000000	0.000000	0.000000	0	0	0
3512	78	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3513	2	2	1	0.000000	33.000000	2.000000	0.000000	0.000000	0	0	0
3514	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3515	5	2	2	0.000000	32.400000	1.400000	0.000000	0.000000	0	0	0
3516	11	1	2	0.000000	39.363636	1.000000	0.000000	0.000000	0	0	0
3517	58	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3518	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3519	5	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3520	7	1	2	0.000000	37.714286	2.000000	0.000000	0.000000	0	0	0
3521	57	1	0	0.000000	1.070175	1.070175	0.000000	0.000000	0	0	0
3522	43	1	1	0.000000	1.139535	1.069767	0.000000	0.000000	0	0	0
